Category, Price of item in category, Quantity of item sold
Furniture,2807.24,10
Technology,2406.06,8
Furniture,2765.4,3
Technology,627.23,2
Furniture,939.85,5
Office Supplies,2681.01,5
Furniture,848.62,1
Technology,1171.93,1
Furniture,1551.41,8
Technology,2459.78,1
Furniture,1960.54,10
Office Supplies,1380.28,9
Technology,2483.25,9
Furniture,1048.01,3
Technology,1888.81,10
Office Supplies,2042.45,3
Technology,2631.63,9
Technology,1330.99,2
Office Supplies,1351.34,8
Office Supplies,810.51,3
Office Supplies,2826.19,1
Furniture,629.67,2
Furniture,699.71,7
Furniture,1585.46,6
Technology,888.24,6
Furniture,913.02,11
Office Supplies,2020.08,4
Furniture,821.93,7
Furniture,2253.62,1
Furniture,982.57,1
Technology,2073.21,2
Office Supplies,2464.18,9
Technology,506.09,2
Furniture,2944.61,4
Furniture,1734.27,6
Technology,2497.08,6
Office Supplies,1769.58,4
Office Supplies,2250.77,7
Furniture,2703.24,3
Office Supplies,1881.27,7
Technology,649.89,4
Furniture,2318.67,6
Office Supplies,2756.89,5
Technology,2943.27,4
Furniture,800.18,5
Furniture,1241.12,8
Furniture,1704.6,8
Technology,1607.77,5
Furniture,2708.04,6
Technology,1854.16,8
Technology,1492.17,5
Technology,1192.3,10
Technology,2467,8
Furniture,2462.58,6
Furniture,569.69,3
Furniture,2832.23,9
Technology,599.96,7
Furniture,1314.4,8
Office Supplies,2203.11,5
Office Supplies,2968.15,1
Office Supplies,1948.37,5
Office Supplies,975.52,6
Technology,1362.19,4
Furniture,2206.82,3
Office Supplies,1226.96,9
Technology,1579.9,7
Office Supplies,2662.19,6
Technology,2262.05,11
Technology,1571.17,9
Technology,2021.41,5
Furniture,2571.32,8
Furniture,1092.47,1
Technology,2771.9,9
Office Supplies,509.01,5
Furniture,2721.46,11
Furniture,779.4,6
Office Supplies,1900.71,8
Furniture,528.93,3
Furniture,2675.75,5
Technology,629.97,1
Technology,1677.38,11
Office Supplies,2644.49,4
Furniture,2413.58,11
Furniture,1948.06,7
Furniture,1221.23,4
Office Supplies,1716.91,8
Office Supplies,2090.65,6
Technology,888.99,10
Furniture,2258,7
Office Supplies,549.33,1
Technology,1819.78,6
Furniture,1802.34,1
Office Supplies,1424.7,11
Furniture,2139.94,8
Furniture,2297.04,11
Office Supplies,2971.97,9
Office Supplies,1026.31,2
Technology,1179.92,2
Technology,566.45,5
Technology,2182.21,11
Office Supplies,1450.34,3
Furniture,1147.46,5
Technology,1577.1,1
Technology,1074.75,6
Office Supplies,937.82,9
Furniture,1329.77,5
Furniture,2936.35,5
Furniture,2312.21,10
Office Supplies,2542.64,6
Office Supplies,851.73,2
Office Supplies,2404.26,2
Furniture,2131.1,2
Technology,1385.11,7
Office Supplies,1802.08,3
Office Supplies,2706.08,10
Technology,2949.5,6
Furniture,2720.23,4
Furniture,825.71,8
Furniture,1161.95,7
Office Supplies,1292.88,6
Furniture,2895.99,10
Office Supplies,594.29,7
Furniture,2445.86,1
Furniture,2915.38,8
Technology,973.41,6
Technology,1876.35,5
Furniture,1489.84,3
Technology,2122.91,2
Office Supplies,1115.88,10
Technology,1002.8,5
Technology,2643.12,8
Furniture,950,8
Technology,2332.72,4
Furniture,1364.07,9
Furniture,681.36,1
Technology,1002.44,5
Technology,2779.56,10
Office Supplies,1181.12,9
Office Supplies,1636.16,6
Furniture,1454.38,3
Technology,576.25,11
Technology,664.09,2
Technology,1681.35,9
Furniture,880.26,1
Furniture,2002.18,9
Office Supplies,2309.59,3
Technology,2969.28,9
Office Supplies,809.53,7
Furniture,968.22,3
Technology,990.4,11
Technology,1357.68,7
Technology,2615.3,4
Office Supplies,844.79,1
Technology,659.96,1
Technology,2405.6,8
Technology,1586.79,3
Furniture,1046.41,2
Office Supplies,1927.92,11
Technology,1345.64,8
Technology,2789.74,1
Technology,1234.33,7
Furniture,1962.89,9
Technology,2458.94,6
Technology,2589.19,7
Technology,601.08,8
Furniture,2643.72,3
Technology,888.96,8
Technology,2494.53,10
Furniture,943.31,5
Furniture,2111.77,4
Technology,2931.18,7
Furniture,787.93,8
Technology,2612.81,1
Office Supplies,1372.94,7
Furniture,1726.22,9
Office Supplies,2214.37,6
Technology,1959.08,6
Furniture,1360.87,5
Office Supplies,1566.27,11
Technology,1843.74,9
Technology,2542.03,2
Technology,1900,10
Furniture,696.61,7
Technology,1063.96,6
Furniture,2697.88,9
Technology,2301.16,2
Office Supplies,2057.34,5
Office Supplies,1527.38,9
Furniture,1487.65,9
Technology,1381.04,9
Furniture,1363.74,11
Technology,1752.65,5
Technology,1143.77,5
Technology,2521.9,1
Technology,2268.2,1
Technology,978.79,10
Office Supplies,1857.49,2
Furniture,1978.03,3
Technology,1581.35,9
Technology,779.21,10
Technology,1617.43,8
Technology,991.34,2
Technology,1155.5,11
Furniture,1869.37,10
Office Supplies,2317.97,7
Furniture,1900.49,6
Furniture,2049.82,2
Furniture,1483.96,4
Office Supplies,1004.94,7
Furniture,2814.53,3
Office Supplies,1003.02,9
Technology,656.81,1
Furniture,1915.82,9
Technology,2075.36,11
Office Supplies,1537.25,5
Technology,709.93,10
Technology,901.69,5
Furniture,2651.66,3
Furniture,2204.23,3
Office Supplies,1746.92,11
Technology,1389.13,4
Technology,2790.76,9
Technology,2563.93,9
Technology,2950.24,8
Furniture,2751.38,9
Technology,2705.02,3
Technology,954.67,9
Office Supplies,2501.98,7
Furniture,2810.59,9
Office Supplies,2784.39,11
Office Supplies,1974.08,9
Technology,1483.45,11
Office Supplies,1185.23,4
Technology,1807.72,5
Furniture,840.21,11
Office Supplies,1159.9,5
Office Supplies,1830.28,5
Furniture,1372.26,5
Technology,1443.61,3
Office Supplies,1624.02,1
Office Supplies,1391.62,7
Technology,2772.57,1
Furniture,2432.79,7
Furniture,1853.89,9
Technology,2410.74,8
Technology,2338.4,10
Furniture,1097.82,11
Office Supplies,1839.69,5
Furniture,1970.92,4
Furniture,784.07,2
Technology,629.81,9
Furniture,1546.83,7
Furniture,2071.79,11
Furniture,1431.3,4
Office Supplies,2537.79,1
Technology,1612.8,8
Furniture,2855.94,1
Office Supplies,1241.98,6
Office Supplies,2598.45,11
Furniture,1820.02,1
Office Supplies,1287.75,8
Technology,2437.79,11
Furniture,699.34,9
Furniture,547.49,8
Technology,1002.86,2
Office Supplies,1089.45,2
Office Supplies,2311.46,2
Technology,1580.58,6
Office Supplies,1304.6,4
Technology,2430.04,5
Office Supplies,2093.36,4
Technology,1349.74,10
Office Supplies,2182.76,11
Furniture,784.01,7
Technology,785.53,3
Furniture,2377.08,8
Office Supplies,2769.69,4
Furniture,2406.34,7
Technology,2601.34,6
Office Supplies,2432.18,6
Technology,2828.84,11
Furniture,2194.68,7
Technology,1758.66,3
Office Supplies,1137.84,11
Technology,691.54,7
Office Supplies,2671.54,6
Technology,1124.95,6
Technology,1520.65,5
Office Supplies,1519.49,2
Technology,833.23,8
Technology,667.9,11
Office Supplies,771.2,1
Furniture,1872.3,10
Technology,2927.54,5
Furniture,1013.46,6
Office Supplies,2264.48,2
Office Supplies,2802.1,4
Technology,1453.05,4
Technology,2913.69,9
Technology,2192.48,11
Technology,1580.59,9
Technology,2669.9,10
Office Supplies,1817.88,11
Furniture,1477.36,7
Furniture,1687.89,3
Office Supplies,1673.5,10
Technology,522.22,1
Technology,1966.85,6
Furniture,1856.98,10
Office Supplies,610.99,4
Furniture,2045.59,11
Technology,2760.84,4
Technology,2772.69,10
Technology,1413.34,10
Technology,1942.07,5
Furniture,2882.67,5
Technology,1970.14,6
Office Supplies,2475.48,8
Technology,1714.35,2
Office Supplies,2887.4,11
Technology,1063.83,5
Technology,1541.02,4
Technology,2836.5,5
Office Supplies,2894.75,8
Technology,2165.74,2
Office Supplies,2138.95,6
Furniture,1629.43,6
Office Supplies,2944.96,3
Furniture,2218.2,1
Furniture,775.4,10
Furniture,1357.7,7
Technology,1001.9,10
Office Supplies,2476.13,2
Office Supplies,1705.17,11
Furniture,1932.81,1
Furniture,1869.95,9
Technology,521.52,5
Technology,2994.91,3
Technology,2014.33,6
Furniture,1748.43,6
Furniture,1483.08,2
Furniture,1742.89,2
Technology,598.17,9
Office Supplies,620.71,4
Furniture,1063.96,1
Office Supplies,2738.32,1
Office Supplies,2868.69,1
Technology,663.74,11
Furniture,551.22,9
Technology,1027.77,8
Furniture,670.53,5
Furniture,868.25,6
Technology,692.17,9
Furniture,2305.49,8
Furniture,1424.81,5
Furniture,1079.77,7
Furniture,2174.9,6
Furniture,760.15,11
Furniture,674.44,4
Office Supplies,2706.41,7
Office Supplies,2942.72,10
Furniture,1991.14,9
Furniture,2693.87,2
Furniture,890.52,11
Technology,1705.83,9
Technology,1354.42,8
Technology,739.4,10
Office Supplies,1508.2,7
Technology,2787.18,3
Furniture,609.96,10
Technology,1048.19,10
Furniture,943.27,6
Technology,2354.27,8
Office Supplies,520.66,11
Technology,2616.47,9
Office Supplies,2180.4,3
Furniture,2643.74,7
Office Supplies,1596.18,8
Technology,600.12,4
Technology,2375.79,7
Furniture,1481.22,11
Technology,1984.16,3
Furniture,2384.88,6
Office Supplies,2193.35,5
Office Supplies,1735.66,6
Furniture,585.84,8
Furniture,1967.27,5
Technology,839.17,10
Office Supplies,1824.22,10
Furniture,2313.77,5
Furniture,2772.38,8
Furniture,2887.87,2
Office Supplies,1501.37,6
Office Supplies,1014.96,3
Furniture,1410.24,10
Office Supplies,1170.58,5
Office Supplies,1924.44,5
Office Supplies,1454.48,10
Technology,2638.25,4
Furniture,1686.24,2
Furniture,2886.54,8
Technology,2391.84,4
Office Supplies,1454.37,3
Technology,1705.45,11
Technology,647.43,9
Furniture,685.15,4
Technology,1792.76,2
Technology,959.2,1
Technology,1973.05,7
Technology,1526.62,7
Office Supplies,2731.64,6
Office Supplies,543.58,11
Office Supplies,1315.32,1
Technology,2347.02,11
Furniture,2451.93,7
Furniture,2426.02,6
Furniture,1025.01,2
Technology,2626.4,2
Office Supplies,2404.17,5
Furniture,1708.57,3
Furniture,1592.91,5
Technology,1313.71,7
Technology,1751.37,2
Office Supplies,1589.42,11
Technology,2656.82,6
Furniture,2789.02,4
Technology,2655.68,11
Office Supplies,2265.04,7
Office Supplies,895.32,9
Office Supplies,1298.36,3
Office Supplies,2868.11,8
Office Supplies,2332.43,2
Office Supplies,2953.49,8
Technology,2553.79,3
Technology,862.1,9
Furniture,2083.12,6
Office Supplies,2709.66,9
Office Supplies,2218.72,9
Technology,2924.14,10
Office Supplies,2429.13,4
Furniture,2498.18,2
Technology,1792.34,5
Technology,1177.76,5
Office Supplies,1064.59,10
Technology,2348.43,11
Technology,2965.81,5
Office Supplies,1470.57,6
Technology,1346.1,10
Furniture,2387.04,3
Technology,1847.76,4
Technology,2898.52,5
Furniture,1770.24,10
Technology,1277.17,7
Technology,2046.86,10
Technology,1476.26,9
Technology,2336.74,11
Office Supplies,2936.53,11
Technology,2955.29,7
Technology,1588.04,2
Furniture,1012.79,7
Office Supplies,2283.92,8
Technology,1698.33,4
Furniture,2869.64,3
Technology,1455.18,5
Technology,913.19,4
Technology,1602.77,10
Furniture,2078.62,2
Office Supplies,2104.9,9
Office Supplies,2883.04,4
Office Supplies,1689.49,3
Office Supplies,1807.6,8
Furniture,1741.96,10
Office Supplies,1740.98,8
Technology,613.92,7
Furniture,582.94,6
Office Supplies,2576.64,6
Technology,2471.13,11
Furniture,2162.55,3
Technology,1970.4,2
Technology,1458.26,8
Office Supplies,1266.29,10
Furniture,2862.87,7
Technology,1277.94,8
Technology,2802.01,3
Office Supplies,1877.39,4
Technology,2979.86,10
Furniture,2306.19,11
Office Supplies,870.7,8
Furniture,2285.63,8
Technology,2652.94,9
Furniture,847.29,7
Technology,1598.79,5
Office Supplies,2076.19,6
Furniture,2673.83,11
Furniture,1274.15,6
Furniture,2713.7,3
Office Supplies,1666.2,10
Office Supplies,1918.03,10
Technology,2593.66,6
Furniture,2991.33,1
Technology,1954.33,6
Furniture,720.53,2
Office Supplies,760.03,6
Office Supplies,2081.27,7
Furniture,2014.28,8
Technology,1529.69,5
Office Supplies,2357.2,3
Technology,1450.64,6
Technology,650.64,3
Office Supplies,2482.37,3
Furniture,962.93,1
Office Supplies,2125.24,7
Furniture,2471.59,7
Technology,1118.18,4
Technology,1601.56,4
Furniture,1051.24,10
Furniture,610.36,4
Technology,1790.79,5
Technology,677.05,9
Furniture,2561.88,1
Office Supplies,1344.68,3
Furniture,1440.65,11
Technology,1153.66,5
Technology,2109.28,8
Furniture,622.08,8
Furniture,1764.5,5
Office Supplies,517.42,7
Technology,1113.88,5
Technology,1397.52,7
Technology,1454.72,7
Furniture,2208.73,2
Office Supplies,1991.3,7
Technology,1229.67,10
Office Supplies,2584.15,11
Technology,2263.25,1
Office Supplies,1139.52,8
Technology,1762.13,5
Technology,2880.55,8
Furniture,1836.77,2
Office Supplies,2408.2,7
Office Supplies,536.75,2
Technology,568.93,8
Furniture,617.89,5
Technology,1826.22,8
Office Supplies,1047.63,9
Furniture,659.71,4
Furniture,851.9,7
Office Supplies,1133.69,11
Furniture,1546.48,8
Office Supplies,1025.97,5
Technology,1809.07,3
Furniture,2950.13,6
Furniture,1852.57,1
Technology,844.03,3
Furniture,2530.78,7
Technology,1711.91,9
Technology,2804,1
Technology,2968.16,6
Technology,1578.44,9
Office Supplies,1829.01,11
Furniture,2510.68,7
Office Supplies,572.54,3
Office Supplies,1291.58,11
Technology,2843.44,4
Furniture,2234.27,5
Technology,1921.11,10
Furniture,734,10
Furniture,720.1,7
Office Supplies,2525.17,4
Furniture,2919.89,11
Technology,1069.73,11
Furniture,2264.33,3
Technology,2192.82,5
Furniture,2664.94,8
Furniture,2064.46,7
Furniture,1040.09,9
Technology,1271.58,5
Furniture,2524.23,3
Technology,1251.8,9
Technology,557.49,7
Technology,1871.98,3
Office Supplies,1881.67,5
Furniture,539.28,4
Office Supplies,1409.11,1
Furniture,2674.3,2
Furniture,1027.94,8
Furniture,1153.86,11
Furniture,960.98,2
Technology,1330.23,1
Furniture,1303.79,10
Furniture,1843.18,3
Technology,2145.64,7
Technology,1686.86,7
Office Supplies,1989.31,5
Furniture,2155.61,11
Furniture,1862.59,10
Furniture,2037.16,4
Technology,2584.85,1
Furniture,2418.98,4
Furniture,1964.33,2
Technology,1530.99,1
Office Supplies,548.4,3
Office Supplies,2226.67,8
Technology,1795.12,10
Office Supplies,1951.69,7
Furniture,737.65,4
Office Supplies,2317.59,11
Technology,753.75,8
Office Supplies,1274.62,9
Office Supplies,1255.28,4
Furniture,706.27,8
Office Supplies,2372.02,4
Office Supplies,1276.09,1
Technology,1110.84,8
Technology,2779.06,3
Office Supplies,2935.86,2
Furniture,1453.84,1
Furniture,593.89,4
Furniture,1822.76,3
Furniture,2727.56,4
Technology,653.41,7
Office Supplies,2999.54,5
Technology,1093.37,3
Office Supplies,1534.35,5
Furniture,1068.9,3
Office Supplies,1359.62,6
Office Supplies,1064.18,8
Office Supplies,2151.18,4
Office Supplies,1700.85,10
Furniture,1110.77,8
Office Supplies,914.87,11
Technology,1203.59,1
Furniture,2409.39,11
Furniture,1673.98,1
Office Supplies,1636.3,2
Technology,730.42,10
Furniture,2896.67,10
Technology,1729.34,6
Furniture,1829.23,3
Furniture,1595.41,9
Office Supplies,788.55,5
Office Supplies,2044.38,5
Furniture,1369.42,7
Furniture,941.9,11
Furniture,1963.29,2
Furniture,1054.84,1
Office Supplies,2596.65,8
Technology,565.34,5
Furniture,1891.95,8
Technology,2002.37,3
Furniture,1060.23,1
Technology,1254.68,1
Office Supplies,1514.02,8
Technology,1305.66,10
Technology,620.26,7
Technology,2345.55,4
Office Supplies,2570.48,1
Office Supplies,978.42,2
Office Supplies,860.11,11
Technology,935.7,9
Office Supplies,2856.07,1
Furniture,810.42,7
Furniture,813.36,7
Office Supplies,1436.31,2
Furniture,1532.81,7
Technology,1196.57,1
Technology,1946.16,2
Furniture,871.51,1
Technology,967.49,1
Furniture,2432.78,7
Office Supplies,2664.62,2
Furniture,1092.89,3
Technology,2017.4,9
Office Supplies,997.09,1
Office Supplies,1336.34,2
Technology,845.83,5
Furniture,1790.5,6
Technology,2800.24,5
Technology,2424.68,3
Furniture,909.95,6
Technology,1649.03,8
Furniture,2620.25,4
Furniture,834.98,1
Furniture,1837.52,3
Office Supplies,1108.77,9
Technology,2932.59,1
Furniture,2963.38,1
Office Supplies,1130.31,3
Furniture,2810.08,7
Furniture,1609.64,11
Office Supplies,1719.98,2
Office Supplies,2528.11,4
Technology,2401.47,3
Technology,1490.75,11
Furniture,1971.15,6
Furniture,1930.04,7
Technology,2481.57,1
Technology,618.04,9
Technology,2408.18,1
Technology,2333.75,10
Technology,1691.26,11
Furniture,2491.76,7
Furniture,2303.54,7
Technology,1556.94,9
Furniture,1133.95,7
Technology,1024.11,2
Furniture,1959.99,10
Technology,1400.62,9
Technology,529.25,5
Technology,2460.47,8
Technology,1392.66,6
Furniture,2824.17,7
Technology,872.93,1
Technology,1393.09,11
Office Supplies,2909.85,7
Technology,1128.57,8
Furniture,1384.14,10
Technology,2613.84,6
Furniture,2274.34,1
Office Supplies,586.12,6
Furniture,1170.19,1
Technology,2439.81,2
Technology,2533.61,6
Office Supplies,1912.25,1
Technology,2828.3,10
Office Supplies,2298.4,6
Office Supplies,1904.96,4
Technology,948.51,7
Technology,1134.24,11
Office Supplies,1277.02,3
Technology,2289.39,5
Furniture,2914.31,9
Office Supplies,2538.39,7
Office Supplies,526.55,3
Furniture,566.62,3
Technology,1089.52,6
Technology,2901.35,6
Technology,857.43,9
Furniture,793.11,11
Technology,1810.02,6
Office Supplies,1752.97,9
Technology,582.61,9
Technology,1784.54,4
Furniture,1693.99,2
Office Supplies,1351.79,1
Office Supplies,1142.57,3
Furniture,1314.96,4
Technology,567.83,2
Office Supplies,2954.76,9
Office Supplies,794.06,10
Office Supplies,2805.58,2
Office Supplies,2127.73,4
Furniture,981.3,4
Furniture,1656.66,1
Technology,2908.37,6
Furniture,1455.28,7
Technology,670.18,5
Furniture,2688.84,4
Technology,1311.59,9
Technology,1603.68,5
Technology,1382.99,7
Technology,708.79,5
Furniture,2407.55,8
Office Supplies,584.8,2
Technology,903.62,5
Technology,884.4,11
Office Supplies,2166.55,4
Technology,2717.09,4
Technology,919.71,1
Technology,2191.44,8
Technology,2655.08,11
Technology,1938.7,3
Technology,2849.1,8
Furniture,2179.14,6
Office Supplies,1121.21,7
Technology,1851.57,1
Furniture,1291.87,9
Office Supplies,1488.79,3
Technology,2945.85,6
Technology,2937.95,1
Office Supplies,2146.91,2
Furniture,1941.97,6
Office Supplies,524.13,3
Office Supplies,1582.91,7
Technology,1331,6
Furniture,2652.75,10
Furniture,798.65,8
Technology,744.11,3
Furniture,577.73,4
Technology,1520.7,1
Technology,2712.89,10
Furniture,832.75,11
Furniture,1473.91,1
Furniture,2130.13,6
Office Supplies,2291.76,5
Furniture,1608.97,11
Office Supplies,2711.9,10
Furniture,1015.03,7
Furniture,2384.4,4
Technology,1648.96,9
Technology,997.66,7
Furniture,2449.02,4
Technology,1323.86,8
Furniture,1211.16,3
Technology,656.39,2
Technology,2384.65,4
Technology,2368.02,7
Technology,2114.73,4
Furniture,720.4,5
Furniture,2397.68,2
Office Supplies,1286.62,9
Furniture,2044.42,6
Office Supplies,1166.98,4
Furniture,988.39,6
Furniture,2850.41,9
Furniture,513.3,6
Office Supplies,1998.1,8
Office Supplies,854.07,4
Technology,760.2,4
Furniture,2046.81,11
Technology,2518.32,1
Office Supplies,1774.97,2
Furniture,2225.82,5
Furniture,1500.28,7
Furniture,972.3,1
Technology,2049.2,9
Office Supplies,2968.15,11
Office Supplies,1785.36,6
Technology,1649.4,10
Office Supplies,1971.09,2
Office Supplies,870.86,7
Furniture,660.52,6
Office Supplies,2648.94,1
Technology,672.66,8
Furniture,1852.87,1
Technology,635.66,10
Technology,2727.03,7
Furniture,2737.56,4
Furniture,2267.29,3
Technology,1951.49,3
Office Supplies,2513.39,9
Technology,853.34,9
Technology,758.08,4
Technology,520.79,11
Office Supplies,1394.91,3
Technology,2889.21,10
Office Supplies,1521.96,3
Technology,660.16,9
Technology,1511.69,3
Office Supplies,1173.64,9
Technology,2829.56,9
Office Supplies,1399.06,8
Office Supplies,2100.79,11
Furniture,899.23,2
Technology,1957.46,7
Office Supplies,2625.2,9
Technology,853.07,10
Technology,1000.38,2
Technology,2870.51,4
Technology,815.01,7
Furniture,1519.44,5
Furniture,2033.7,6
Office Supplies,1072.53,3
Furniture,1101.61,3
Office Supplies,1213.98,4
Furniture,1540.6,1
Office Supplies,1012.86,6
Furniture,2953.13,6
Furniture,1713.91,5
Office Supplies,586.92,4
Office Supplies,2795.84,6
Furniture,769.69,9
Furniture,1548.47,9
Technology,655.41,1
Furniture,1690.91,2
Technology,758.74,8
Office Supplies,2302.64,6
Furniture,2813.37,1
Office Supplies,1082.25,10
Technology,1515.21,2
Furniture,835.19,8
Technology,1090.17,11
Technology,2028.44,1
Office Supplies,2815.53,9
Technology,1525.12,3
Furniture,1776.9,8
Office Supplies,525.02,8
Office Supplies,2732.84,6
Technology,1716.04,3
Furniture,2404.16,10
