Category, Price of item in category, Quantity of item sold
Furniture,157.74,11
Technology,71,4
Office Supplies,164.2,5
Furniture,268.512,6
Office Supplies,133.02,3
Office Supplies,121.2,8
Furniture,284.364,2
Technology,108.84,4
Furniture,162.84,5
Technology,204.96,7
Office Supplies,141.912,3
Office Supplies,127.44,1
Office Supplies,119.052,1
Furniture,224.98,7
Office Supplies,115.02,3
Furniture,141.288,4
Furniture,161.109,2
Technology,292.2,4
Furniture,331.8,2
Office Supplies,363.68,4
Office Supplies,89.24,2
Office Supplies,238.2,5
Office Supplies,110.16,6
Technology,182.32,2
Office Supplies,144,5
Technology,718.97916,3
Furniture,428.544,8
Office Supplies,135.84,8
Office Supplies,226.608,2
Office Supplies,218.16,4
Office Supplies,122.4,5
Technology,336.24,2
Office Supplies,112.32,6
Furniture,1114.854,2
Furniture,250.4046,2
Office Supplies,93.7236,2
Furniture,148.98,2
Technology,88.4,4
Furniture,151.98,1
Technology,426.04,1
Office Supplies,131.52,5
Office Supplies,46.08,8
Technology,955.8675,7
Office Supplies,204.984,4
Office Supplies,79.14,3
Office Supplies,64.96,4
Technology,136.68,1
Office Supplies,193.68,6
Office Supplies,106.56,3
Office Supplies,58.98,2
Office Supplies,145.98,3
Furniture,256.77,9
Office Supplies,55.48,1
Furniture,170.058,3
Office Supplies,81.54,3
Office Supplies,58.644,6
Technology,460.08,4
Technology,279.86,14
Technology,308.34,1
Furniture,163.92,4
Office Supplies,72.54,3
Furniture,241.056,3
Office Supplies,173.448,11
Office Supplies,208.332,4
Technology,161.94,2
Furniture,321.03,3
Technology,271.96,5
Technology,80.55,1
Technology,246.78,2
Technology,214.8,4
Technology,159.408,6
Technology,222.44,2
Office Supplies,173.16,6
Office Supplies,145.8,3
Furniture,240.669,3
Office Supplies,449.15,5
Furniture,174.56,2
Office Supplies,194.4,4
Office Supplies,82.14,2
Furniture,165.42,3
Office Supplies,190.512,14
Furniture,253.176,3
Furniture,126.96,8
Office Supplies,165.24,9
Technology,258.93,4
Office Supplies,623.43,5
Technology,519.3,5
Furniture,271.764,2
Technology,224.937,3
Technology,242.8,5
Furniture,391.86,3
Office Supplies,138.45,5
Office Supplies,89.4906,6
Technology,206.1,5
Technology,321.3,2
Technology,269.088,4
Technology,125.856,3
Furniture,170.24,4
Office Supplies,153.42,3
Furniture,205.524,3
Furniture,330.12,3
Technology,763.92,4
Technology,726.39,7
Furniture,108.405,2
Furniture,185.472,1
Furniture,231.936,3
Office Supplies,279.72,5
Office Supplies,232.2,5
Technology,243.8424,4
Office Supplies,130.44,4
Office Supplies,248.64,7
Technology,336.393,3
Office Supplies,502.92,11
Office Supplies,202.2,4
Technology,492.42,2
Technology,239.28,4
Office Supplies,78.3,5
Furniture,220.56,4
Furniture,259.146,2
Technology,279.576,2
Furniture,188.192,2
Furniture,259.248,2
Office Supplies,124.32,4
Furniture,771.39,9
Technology,742.59,3
Office Supplies,70.95,3
Office Supplies,49.26,1
Office Supplies,201.14,1
Technology,270.3,5
Technology,303.66,3
Office Supplies,180.6,14
Office Supplies,169.068,5
Technology,292.8,4
Office Supplies,49.568,2
Office Supplies,284.08,10
Technology,126.9,1
Furniture,175.92,3
Office Supplies,102.088,7
Office Supplies,163.2,5
Office Supplies,207.33,1
Technology,175.608,4
Office Supplies,175.68,4
Furniture,548.865,3
Furniture,338.04,6
Technology,169.95,1
Office Supplies,329.4,6
Office Supplies,145.17,3
Office Supplies,95.04,4
Technology,218.178,2
Office Supplies,216.72,8
Technology,273.48,2
Furniture,389.16,2
Technology,260.064,8
Office Supplies,124.29,3
Office Supplies,163.35,5
Office Supplies,86.76,3
Furniture,140.192,2
Furniture,164.46,5
Office Supplies,238.32,8
Office Supplies,90.18,4
Furniture,408.42,6
Furniture,37.752,2
Technology,305.3625,5
Office Supplies,247.5,5
Furniture,262.86,2
Office Supplies,164.28,4
Furniture,383.22,6
Office Supplies,81.2,4
Office Supplies,136.5,5
Office Supplies,152.688,2
Office Supplies,274.68,2
Technology,120.66,1
Technology,73.52,2
Furniture,226.4,2
Furniture,193.872,7
Office Supplies,86.4,3
Office Supplies,62.64,8
Furniture,227.61,9
Furniture,283.14,6
Furniture,399.52,4
Office Supplies,145.95,7
Furniture,98.88,2
Technology,229.2,2
Technology,104.97,3
Furniture,292.176,4
Furniture,259.605,5
Office Supplies,373.194,2
Office Supplies,407.862,5
Office Supplies,192.16,5
Office Supplies,405.64,4
Office Supplies,164.88,3
Office Supplies,70.98,1
Office Supplies,243,4
Technology,81.69,1
Furniture,199.344,3
Office Supplies,105.6,4
Furniture,98.8875,3
Office Supplies,95.648,2
Technology,125.976,3
Office Supplies,107.1,6
Technology,420.81732,3
Office Supplies,79.506,7
Technology,135.99,1
Technology,556.3,5
Technology,234.2,5
Office Supplies,55.62,9
Furniture,328.698,2
Office Supplies,122.12,5
Furniture,145.356,1
Furniture,170.92,2
Office Supplies,268.32,2
Office Supplies,87.84,2
Technology,211.293,2
Technology,110.376,4
Furniture,445.6,5
Technology,262.956,2
Furniture,131.4876,4
Furniture,99.954,2
Furniture,128.058,3
Technology,58.83,1
Office Supplies,283.14,4
Office Supplies,45.75,1
Office Supplies,58.05,9
Office Supplies,258.72,7
Office Supplies,78.327,3
Office Supplies,104.112,2
Office Supplies,143.7,3
Technology,329.988,2
Office Supplies,108,4
Technology,173.17296,2
Office Supplies,211.89,7
Office Supplies,132.288,8
Furniture,193.158,3
Furniture,163.136,4
Office Supplies,195.64,4
Office Supplies,152.04,14
Office Supplies,97.74,6
Office Supplies,131.74,7
Office Supplies,73.152,4
Office Supplies,246.3,5
Technology,286.008,2
Office Supplies,247.212,2
Office Supplies,108.3393,3
Technology,321.552,6
Technology,246.21,1
Technology,301.77,1
Furniture,369.468,2
Technology,116.544,4
Office Supplies,193.18,13
Office Supplies,192.78,6
Office Supplies,155.34,3
Technology,388.62,2
Office Supplies,243.54,9
Technology,138.693,1
Furniture,188.192,2
Office Supplies,296.55,3
Office Supplies,241.488,3
Furniture,724.8,2
Office Supplies,80.64,4
Furniture,177.69,1
Technology,200.16,2
Office Supplies,210.24,8
Office Supplies,196.8,10
Office Supplies,51.63,1
Office Supplies,141.4,7
Office Supplies,191.31,7
Technology,163.968,4
Office Supplies,183.6,3
Office Supplies,333.48,7
Office Supplies,254.94,2
Office Supplies,109.152,6
Technology,183.951,3
Office Supplies,89.76,2
Office Supplies,170.1168,4
Office Supplies,161.352,8
Furniture,249.84,4
Office Supplies,129.12,5
Office Supplies,126.75,5
Office Supplies,138.51,3
Office Supplies,254.34,9
Office Supplies,262.872,8
Furniture,214.7,5
Office Supplies,298.62,6
Office Supplies,230.04,4
Technology,164.32,5
Furniture,166.12,2
Office Supplies,127.1,5
Office Supplies,186.69,7
Technology,119.5425,3
Office Supplies,97.68,2
Office Supplies,170.64,4
Furniture,290.1,5
Furniture,220.644,2
Furniture,70.448,7
Furniture,132.48,1
Furniture,289.32,3
Technology,201.5775,5
Technology,118.44,4
Office Supplies,247.44,8
Technology,456.42948,3
Office Supplies,126.88,4
Office Supplies,145.544,7
Technology,147.582,6
Technology,314.22,1
Furniture,170.04,4
Office Supplies,111.72,4
Office Supplies,147.63,7
Office Supplies,129.1224,8
Technology,264.9942,2
Office Supplies,146.88,3
Technology,371.97,3
Office Supplies,75.96,4
Technology,297.09,1
Technology,110.12,2
Technology,146.064,4
Furniture,148.014,2
Furniture,149.526,1
Office Supplies,184.0902,14
Furniture,145.728,4
Office Supplies,84.96,6
Technology,201.96,2
Technology,487.2285,3
Office Supplies,48.789,1
Office Supplies,90.96,2
Office Supplies,92.94,3
Furniture,172.186,2
Office Supplies,210.84,4
Technology,174.66,1
Office Supplies,44.1,3
Furniture,321.636,7
Office Supplies,72,3
Furniture,195.184,1
Furniture,193.8,4
Technology,138.48,1
Office Supplies,132.336,6
Office Supplies,174.42,6
Technology,302.376,3
Office Supplies,124.32,5
Furniture,319.842,2
Office Supplies,136.404,3
Office Supplies,53.952,3
Furniture,332.94,3
Office Supplies,187.92,8
Office Supplies,95.712,8
Furniture,182.214,3
Office Supplies,120.288,14
Furniture,324.06,3
Office Supplies,56.448,2
Technology,125.4045,1
Office Supplies,173.46,7
Office Supplies,211.68,4
Technology,94.992,2
Office Supplies,223.056,9
Technology,184.76,5
Office Supplies,83.4,5
Office Supplies,92.556,2
Office Supplies,269.22,2
Technology,241.65,3
Office Supplies,279.9,5
Office Supplies,97.2,2
Furniture,235.32,4
Office Supplies,250.72,8
Technology,158.58,2
Office Supplies,79.29,3
Furniture,245.052,4
Office Supplies,166.68,4
Office Supplies,72.09,5
Technology,156.792,1
Office Supplies,228.36,1
Furniture,238.448,7
Technology,153.52452,3
Furniture,373.896,3
Office Supplies,148.5,3
Furniture,238.464,2
Technology,492.12,4
Office Supplies,52.92,12
Technology,258.96,1
Technology,513.45104,4
Technology,688.73976,6
Technology,228.6,6
Office Supplies,287.1,5
Furniture,254.16,3
Office Supplies,182.94,3
Office Supplies,98.04,4
Office Supplies,102.84,5
Office Supplies,165.9,5
Furniture,297.84,3
Furniture,261.24,2
Office Supplies,191.88,6
Furniture,416.64,7
Office Supplies,192.1284,4
Technology,191.28,4
Office Supplies,123.543,5
Office Supplies,124.92,6
Furniture,338.7,2
Furniture,212.94,3
Office Supplies,676.55,5
Furniture,310.24,8
Technology,333.66,3
Furniture,148.014,2
Office Supplies,373.248,3
Technology,261.78,2
Technology,178.884,1
Office Supplies,77.88,2
Furniture,210.58,2
Office Supplies,105.84,2
Office Supplies,134.16,1
Technology,497.64,4
Furniture,132.03,3
Office Supplies,197.58,2
Office Supplies,85.92,4
Office Supplies,94.86,5
Office Supplies,357.102,2
Office Supplies,88.44,4
Furniture,160.992,8
Technology,495.42,2
Furniture,101.4,4
Office Supplies,254.85,5
Furniture,120.712,1
Technology,252,4
Furniture,307.92,5
Technology,196.776,3
Office Supplies,197.94,1
Office Supplies,260.793,13
Office Supplies,96.78,2
Office Supplies,190.269,3
Technology,172.08,4
Furniture,273.915,3
Technology,418.7682,3
Office Supplies,191.88,6
Furniture,435.99,1
Office Supplies,279.72,6
Furniture,274.32,3
Office Supplies,136.701,3
Furniture,155.456,4
Furniture,272.28,6
Technology,71.928,9
Furniture,228.24,8
Technology,263.31,1
Furniture,318.2,5
Office Supplies,154.98,6
Technology,148.32,9
Technology,293.88,2
Furniture,52.98,1
Technology,711.84,2
Office Supplies,212.22,6
Office Supplies,157.464,3
Office Supplies,73.44,9
Office Supplies,86.4,3
Furniture,160.416,3
Technology,171.99,3
Office Supplies,70.308,7
Office Supplies,55.8,3
Furniture,207.36,4
Office Supplies,195.84,4
Office Supplies,138.105,5
Office Supplies,71.118,3
Office Supplies,193.41,7
Office Supplies,119.52,6
Office Supplies,154.413,7
Office Supplies,244.35,5
Office Supplies,108.24,8
Technology,316,4
Office Supplies,209.7,2
Furniture,262.86,2
Office Supplies,110.48,4
Office Supplies,272.16,7
Technology,89.127,1
Technology,140.664,4
Technology,244.74,2
Furniture,131.64,2
Office Supplies,177.3,6
Technology,131.6,7
Technology,284.37012,3
Office Supplies,55.296,4
Furniture,773.865,3
Office Supplies,153.09,9
Furniture,283.92,4
Technology,217.44,6
Technology,227.1,5
Office Supplies,162.54,6
Office Supplies,182.898,1
Furniture,339.6,2
Technology,180.96,5
Technology,287.91,3
Technology,73.2,1
Office Supplies,60.24,2
Technology,87.12,2
Technology,799.83,3
Office Supplies,169.4445,1
Office Supplies,123.92,4
Office Supplies,189.44,2
Furniture,181.44,8
Furniture,124.7424,4
Office Supplies,125.685,5
Office Supplies,95.1,2
Office Supplies,198.432,1
Furniture,215.856,2
Office Supplies,128.88,1
Office Supplies,196.92,4
Furniture,1248.912,6
Office Supplies,47.6,4
Furniture,179.442,3
Office Supplies,227.853,3
Office Supplies,153.81,3
Technology,110.5062,2
Technology,635.6262,5
Technology,159.894,2
Furniture,568.332,3
Furniture,257.094,2
Technology,461.106,2
Office Supplies,142.803,3
Furniture,299.1,5
Office Supplies,196.98,1
Technology,515.7,3
Office Supplies,124.32,4
Technology,194.8,4
Furniture,678.592,4
Technology,117.66,2
Office Supplies,204.63,2
Technology,182.4048,8
Technology,239.97,3
Technology,168.12,2
Technology,172.08,4
Furniture,251.0676,2
Office Supplies,90.981,3
Furniture,159.84,10
Office Supplies,211.2,11
Office Supplies,88.06,7
Office Supplies,69.84,4
Furniture,227.4315,5
Furniture,549.54,2
Technology,116.832,4
Technology,166.89,1
Furniture,237.072,4
Technology,216.99,2
Office Supplies,315.36,6
Furniture,213.84,2
Furniture,138.4,4
Office Supplies,207.36,4
Office Supplies,157.86,3
Furniture,288.192,4
Office Supplies,254.88,3
Technology,232.65,5
Office Supplies,243.992,4
Office Supplies,344.91,3
Office Supplies,95.16,3
Office Supplies,206.01,3
Office Supplies,119.88,5
Office Supplies,160.2,6
Technology,248.82,2
Furniture,801.6,5
Furniture,550.144,2
Furniture,264.816,3
Office Supplies,111.96,6
Office Supplies,203.952,4
Technology,209.508,2
Furniture,245.04,2
Technology,493.2,4
Furniture,64.242,2
Furniture,336.96,2
Technology,232.203,2
Office Supplies,96.66,3
Office Supplies,81.99,3
Technology,166.83,1
Furniture,286.092,6
Technology,241.2774,2
Office Supplies,185.376,2
Furniture,165.312,1
Furniture,181.536,2
Furniture,273.24,6
Office Supplies,379.47,7
Technology,145.35,1
Office Supplies,254.934,2
Furniture,220.064,4
Technology,321.87496,2
Furniture,246.12,8
Furniture,437.481,3
Office Supplies,281.34,2
Technology,149.97,3
Technology,71.76,6
Furniture,382.806,9
Technology,241.8,2
Furniture,246.12,2
Office Supplies,102.9,2
Office Supplies,283.26,3
Office Supplies,169.5,2
Furniture,117.072,3
Furniture,206.976,2
Technology,73.2,1
Furniture,264.303,3
Office Supplies,144.6,5
Office Supplies,177.48,4
Office Supplies,323.1,2
Furniture,230.28,3
Furniture,95.2,5
Furniture,99.792,2
Office Supplies,153.27,3
Office Supplies,118.8,6
Technology,352.98,6
Office Supplies,244.55,5
Office Supplies,896.99,1
Office Supplies,124.26,2
Office Supplies,203.52,6
Office Supplies,422.352,2
Furniture,305.472,6
Furniture,207.84,4
Office Supplies,113.76,2
Office Supplies,49.104,3
Technology,222.855,1
Technology,206.9535,1
Furniture,145.98,2
Technology,383.976,3
Office Supplies,121.5,2
Furniture,170.92,2
Furniture,267.392,4
Office Supplies,344.547,7
Technology,130.56,2
Office Supplies,112.35,7
Technology,287.968,4
Office Supplies,131.94,6
Technology,258.75,1
Furniture,177.48,2
Technology,275.88,3
Office Supplies,136.95,5
Office Supplies,116.235,3
Office Supplies,132.921,3
Technology,246.21,1
Furniture,98.2,1
Furniture,193.158,3
Technology,731.07,3
Furniture,197.76,4
Office Supplies,294.66,6
Office Supplies,164.88,3
Office Supplies,257.1,5
Office Supplies,295.05,7
Office Supplies,336,7
Technology,251.01,3
Technology,637.7,7
Office Supplies,107.94,3
Technology,269.97,2
Technology,524.28,6
Technology,111.96,4
Technology,322.2,4
Office Supplies,208.53,7
Furniture,317.88,6
Furniture,117.74,7
Furniture,89.04,1
Office Supplies,101.01,7
Technology,125.944,7
Office Supplies,162.54,6
Furniture,103.86,3
Office Supplies,239.96,7
Office Supplies,151.632,9
Furniture,252.84,7
Office Supplies,93.18,2
Technology,233.766,2
Office Supplies,457.11,9
Technology,279.54,2
Technology,191.85552,2
Office Supplies,96,5
Furniture,153.84,4
Furniture,200.44,2
Office Supplies,92.46,2
Office Supplies,87.156,6
Technology,159.84,4
Furniture,222.36,2
Office Supplies,228.48,7
Office Supplies,84.132,2
Office Supplies,293.4,6
Office Supplies,109.104,2
Office Supplies,121.92,8
Furniture,98.808,2
Furniture,182.295,3
Office Supplies,166.92,2
Furniture,131.0058,3
Office Supplies,184.66,7
Technology,176.22,1
Office Supplies,217.1,5
Technology,355.5,6
Office Supplies,215.25,5
Technology,612.825,5
Furniture,289.32,2
Technology,121.44,1
Office Supplies,140.94,3
Office Supplies,132.972,7
Furniture,150.48,3
Technology,251.91,9
Furniture,129.39,3
Office Supplies,69.28,2
Furniture,170.352,3
Office Supplies,196.92,4
Office Supplies,49.2,5
Furniture,124.14,2
Office Supplies,223.92,4
Office Supplies,182.72,8
Furniture,159.92,4
Technology,281.97,3
Office Supplies,51.6,2
Office Supplies,390.72,8
Office Supplies,61.392,4
Office Supplies,166.536,3
Office Supplies,54.54,1
Furniture,72.784,1
Office Supplies,87.168,2
Furniture,239.358,3
Furniture,182.61,1
Furniture,237.504,4
Office Supplies,114.84,2
Office Supplies,64.08,4
Technology,698.64,4
Technology,172.89,1
Office Supplies,77.5,5
Technology,146.22,3
Technology,159,4
Office Supplies,58.32,5
Furniture,195.78,3
Office Supplies,554.16,4
Office Supplies,113.4,3
Office Supplies,198.504,4
Furniture,94.5,5
Office Supplies,259.4712,8
Technology,215.01,3
Technology,274.59,10
Technology,309.987,3
Technology,575.92,2
Office Supplies,133.2,9
Office Supplies,251.58,7
Office Supplies,238.08,8
Furniture,275.12,1
Furniture,292.64,4
Office Supplies,256.35,5
Technology,145.584,2
Furniture,333.48,7
Furniture,367.56,3
Office Supplies,105.52,4
Office Supplies,101.76,2
Technology,138.096,6
Office Supplies,179.48,2
Technology,296.64,2
Office Supplies,160.866,6
Furniture,520.05,5
Furniture,113.568,2
Office Supplies,272.4,5
Furniture,891.12,5
Office Supplies,183.12,2
Office Supplies,166.1,5
Technology,93.06,2
Technology,120.87,3
Technology,104.856,1
Furniture,298.68,2
Office Supplies,247.14,9
Office Supplies,188.16,6
Office Supplies,65.34,9
Technology,8749.95,5
Office Supplies,53.4,2
Office Supplies,71.46,3
Furniture,267.3,4
Furniture,174.33,4
Technology,231,4
Office Supplies,283.2,2
Furniture,156.624,3
Technology,230.733,2
Technology,231.97512,2
Office Supplies,51.21,6
Office Supplies,131.88,7
Technology,381.78,3
Office Supplies,219.78,5
Technology,199.98,2
Furniture,287.976,3
Furniture,276.858,2
Office Supplies,96.84,2
Furniture,148.344,7
Technology,235.32,4
Furniture,188.472,1
Office Supplies,677.46,14
Furniture,293.64,2
Technology,262.14,3
Technology,252,3
Technology,83.31,2
Office Supplies,101.76,2
Technology,334.74,7
Furniture,202.6845,5
Furniture,322.59,3
Technology,199.95,5
Furniture,194.016,1
Office Supplies,141.15,5
Office Supplies,227.28,4
Office Supplies,145.98,3
Office Supplies,208.16,1
Furniture,322.44,2
Office Supplies,172.8,5
Office Supplies,115.92,7
Furniture,174.06,3
Office Supplies,109.92,2
Office Supplies,345.303,3
Office Supplies,200.79,3
Technology,133.596,4
Technology,226.24,2
Office Supplies,65.88,6
Furniture,136.736,4
Furniture,233.86,2
Furniture,97.224,2
Technology,67.815,3
Technology,427.14,3
Technology,311.98,2
Office Supplies,184.66,7
Office Supplies,166.92,3
Office Supplies,188.84,2
Office Supplies,99.48,3
Office Supplies,63.3297,7
Office Supplies,45.45,3
Technology,288.54,2
Furniture,489.81,1
Furniture,146.76,1
Furniture,147.712,2
Office Supplies,89.52,12
Office Supplies,84.6,6
Furniture,298.68,2
Office Supplies,389.28,8
Office Supplies,71.91,3
Office Supplies,172.152,6
Office Supplies,83.42,2
Office Supplies,56.064,6
Furniture,50.4,3
Office Supplies,161.91,3
Technology,311.688,3
Technology,346.68,9
Office Supplies,117.96,4
Office Supplies,250.8,8
Furniture,220.08,2
Office Supplies,46.62,1
Technology,266.49,1
